property_type,society,sector,price_in_crores,price_per_sqft,area_sqft,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Super Built up area,Built Up area,Carpet area,study room,store room,Pooja Room,servant room,Others,furnishing_type,luxury_score,area_room_ratio
house,independent,sector 7,1.16,11693.000000000002,992.0465235611048,,2.0,4.0,2,3.0,North-East,Moderately Old,,992.05,,0,0,0,0,0,1,39,198.40930471222094
house,independent,sector 25,16.0,26667.0,5999.925000937488,,6.0,5.0,2,3.0,East,Relatively New,,5999.93,,0,0,0,0,0,1,0,999.9875001562481
house,Suncity Essel Towers,sector 28,8.95,17900.0,5000.0,,5.0,6.0,3+,4.0,,Moderately Old,,5000.0,,0,0,0,0,0,1,0,1000.0
house,independent,sector 43,14.0,39886.0,3510.00351000351,,9.0,9.0,3+,4.0,North,Moderately Old,,3510.0,,0,0,0,1,0,1,7,390.00039000039004
house,independent,sector 7,1.35,4545.444444444444,2970.0066000146667,,4.0,5.0,0,3.0,,Undefined,,330.0,,0,0,0,0,0,1,0,742.5016500036667
house,independent,sector 50,13.2,27155.0,4860.983244338059,,6.0,6.0,0,2.0,,Undefined,,4860.98,,0,0,0,0,0,1,0,810.1638740563432
house,Anamika Enclave,sector 12,6.0,14491.999999999996,4140.215291195143,,9.0,9.0,3+,3.0,North-West,Old Property,,4140.22,,0,0,0,0,0,1,9,460.02392124390485
house,independent,sector 4,1.1,11111.0,990.009900099001,,3.0,4.0,1,2.0,North,Undefined,,990.01,,0,0,0,0,0,1,0,165.00165001650018
house,independent,sector 37,2.5,13157.000000000002,1900.1292087861973,,5.0,5.0,3+,2.0,,Relatively New,,1900.13,,0,0,0,0,0,1,0,380.02584175723945
house,independent,sector 7,0.53,5888.0,900.1358695652174,,2.0,2.0,0,1.0,,Undefined,,900.14,,0,0,0,0,0,1,0,450.0679347826087
house,independent,sector 7,2.0,11111.0,1800.0180001800018,,2.0,2.0,1,2.0,,Relatively New,,1800.02,,0,0,0,0,0,1,0,900.0090000900009
house,independent,sector 56,8.0,9654.0,8286.720530350114,,10.0,10.0,3+,4.0,,Relatively New,,8286.72,,1,0,0,1,0,2,107,828.6720530350115
house,independent,sector 43,0.45,4807.999999999999,935.9400998336108,,1.0,1.0,0,1.0,,Undefined,,935.94,,0,0,0,0,0,1,0,935.9400998336108
house,independent,sector 105,0.37,8222.0,450.01216249087815,,2.0,2.0,1,1.0,,Moderately Old,,450.01,,0,0,0,0,0,1,0,225.00608124543908
house,independent,sector 11,1.35,3857.0,3500.129634430905,,10.0,6.0,3+,3.0,,Old Property,,3500.13,,0,0,0,0,0,1,0,350.0129634430905
house,independent,sector 105,0.5,5555.555555555556,900.0,,2.0,2.0,0,1.0,,Undefined,,100.0,,0,0,0,0,0,1,0,450.0
house,independent,sector 8,0.62,11272.999999999998,549.9866938703096,,3.0,1.0,0,2.0,,Undefined,,549.99,,0,0,0,0,0,1,0,183.32889795676988
house,independent,sector 25,8.0,8000.0,10000.0,,3.0,9.0,2,3.0,,New Property,,10000.0,,0,0,0,0,0,1,0,3333.3333333333335
house,independent,sector 92,1.8,7627.0,2360.0367116821817,,4.0,5.0,0,13.0,,Undefined,,2360.04,,0,0,0,0,0,1,0,590.0091779205454
house,independent,sector 108,1.7,5666.0,3000.3529827038474,,4.0,4.0,3+,1.0,North-East,Undefined,,3000.35,,0,0,0,0,0,1,0,750.0882456759618
house,independent,sector 3,0.55,5000.0,1100.0,,2.0,1.0,0,1.0,,Undefined,,1100.0,,0,0,0,0,0,1,0,550.0
house,independent,sector 3,1.5,5000.0,3000.0,,6.0,1.0,0,1.0,,New Property,,3000.0,,0,0,0,0,0,1,0,500.0
house,independent,sector 109,1.55,6567.0,2360.28627988427,,3.0,2.0,0,1.0,,Undefined,,2360.29,,0,0,0,0,0,1,0,786.7620932947566
house,independent,sector 4,0.65,11110.999999999998,585.0058500585006,,4.0,2.0,2,,,Moderately Old,,585.01,,0,0,0,0,0,1,0,146.25146251462516
house,independent,sector 8,1.6,3186.0,5021.971123666039,,4.0,6.0,1,3.0,,Relatively New,,558.0,,0,0,0,0,0,1,0,1255.4927809165097
house,independent,sector 7,0.95,21111.0,450.0023684335181,,2.0,1.0,1,3.0,,New Property,,450.0,,0,0,0,0,0,1,15,225.00118421675904
house,Vatika Sovereign Next,sector 82,3.85,7500.0,5133.333333333333,,5.0,6.0,3+,6.0,,Undefined,,5133.33,,0,0,0,0,0,1,0,1026.6666666666665
house,independent,bhim nagar,0.66,10784.0,612.0178041543027,,3.0,2.0,1,2.0,,Old Property,,612.02,,0,0,0,0,0,1,36,204.0059347181009
house,independent,sector 13,1.5,10518.000000000002,1426.126640045636,,2.0,2.0,2,3.0,South-West,Old Property,,1426.13,,1,0,0,0,0,1,7,713.063320022818
house,independent,sector 17,1.52,19869.0,765.0108208767426,,2.0,2.0,1,1.0,South-East,Old Property,,765.01,,0,0,0,0,0,1,22,382.5054104383713
house,independent,sector 2,1.0,8796.0,1136.8804001819008,,3.0,2.0,2,1.0,North,Old Property,,1136.88,,0,0,0,0,0,1,0,378.96013339396694
house,independent,sector 4,0.85,7522.0,1130.0186120712576,,3.0,3.0,0,1.0,,Undefined,,1130.02,,0,0,0,0,0,1,0,376.6728706904192
house,independent,sector 7,0.45,5000.0,900.0,,3.0,2.0,0,1.0,,Undefined,,900.0,,0,0,0,0,0,1,0,300.0
house,independent,sector 39,5.15,14072.0,3659.749857873792,,5.0,5.0,0,1.0,,Relatively New,,3659.75,,0,0,0,0,0,1,0,731.9499715747584
house,Sector 14 RWA,sector 14,6.5,26000.0,2500.0,,5.0,5.0,0,4.0,,Moderately Old,,2500.0,,0,0,0,0,0,1,0,500.0
house,IFFCO Nagar and 17B RWA,sector 17,3.5,24305.0,1440.032915038058,,2.0,5.0,3,3.0,East,Old Property,,1440.03,,0,0,0,0,0,1,44,240.00548583967634
house,independent,sector 25,13.5,19286.0,6999.896297832624,,9.0,9.0,0,1.0,East,Relatively New,,6999.9,,0,0,0,0,0,1,0,777.7662553147361
house,independent,sector 2,5.7,22634.0,2518.335247857206,,9.0,9.0,3+,3.0,North-East,Moderately Old,,2518.34,,0,0,0,0,0,0,0,279.81502753968954
house,Ansal Sushant Lok Plots,sector 43,3.3,26570.0,1242.002258185924,,1.0,1.0,0,,,Under Construction,,1242.0,,0,0,0,0,0,1,0,1242.002258185924
house,independent,sector 7,1.75,11111.0,1575.0157501575015,,4.0,2.0,2,2.0,,Old Property,,1575.02,,0,0,0,0,0,1,31,393.7539375393754
house,Bhim Garh Kheri,sector 3,0.75,6410.0,1170.0468018720749,,4.0,2.0,2,2.0,West,Old Property,,1170.05,,0,0,0,0,0,1,16,292.5117004680187
house,independent,sector 12,3.5,14786.555555555555,2367.015081267518,,8.0,8.0,3+,3.0,South-East,Relatively New,,263.0,,1,0,0,1,0,2,77,295.87688515843973
house,independent,sector 3,0.92,15257.0,603.0019007668611,,4.0,1.0,0,1.0,,Undefined,,603.0,,0,0,0,0,0,1,0,150.75047519171528
house,independent,sector 4,1.1,6111.0,1800.0327278677794,,4.0,4.0,3+,2.0,West,Old Property,,1800.03,,0,0,0,0,0,1,7,225.00409098347242
house,Surendra Homes Dayaindependentd Colony,sector 6,0.75,15625.0,480.0,,4.0,4.0,2,1.0,,Undefined,,480.0,,0,0,0,0,0,1,0,120.0
house,independent,sector 4,1.25,8680.555555555555,1440.0,,2.0,3.0,0,1.0,,Undefined,,160.0,,0,0,0,0,0,1,0,720.0
house,independent,sector 10,4.25,17955.0,2367.0286828181565,,4.0,3.0,2,1.0,North-East,Undefined,,2367.03,,0,0,0,0,0,1,0,591.7571707045391
house,independent,sector 3,0.37,7916.0,467.4077817079333,,1.0,1.0,1,1.0,,Relatively New,,467.41,,0,0,0,0,0,1,0,467.4077817079333
house,DLF The Grove,sector 54,5.7,23456.777777777777,2430.0012789480415,,4.0,4.0,0,1.0,,Undefined,,270.0,,0,0,0,0,0,1,0,607.5003197370104
house,independent,sector 70,2.1,3888.8888888888887,5400.0,,3.0,2.0,1,3.0,,New Property,,600.0,,0,0,0,0,0,1,0,1800.0
house,independent,sohna road,1.2,22296.999999999996,538.188994035072,,1.0,4.0,3+,4.0,West,Old Property,,538.19,,0,0,0,0,0,1,8,134.547248508768
house,independent,sector 28,4.5,13888.888888888889,3240.0,,4.0,4.0,0,4.0,,Undefined,,360.0,,0,0,0,0,0,1,0,810.0
house,independent,sector 17,3.0,11111.000000000002,2700.027000270002,,4.0,4.0,0,1.0,,Undefined,,2700.03,,0,0,0,0,0,1,0,675.0067500675005
house,Vipul Tatvam Villa,sector 48,8.5,26235.0,3239.946636173051,,4.0,6.0,3,3.0,North,Old Property,,3239.95,,0,0,0,1,0,1,49,809.9866590432628
house,independent,sector 12,6.0,35087.666666666664,1710.0025650038476,,4.0,6.0,2,2.0,North-East,Old Property,,190.0,,0,0,0,0,0,1,0,190.0002850004275
house,independent,sector 8,0.82,10224.000000000002,802.0344287949921,,2.0,4.0,0,2.0,,Undefined,,802.03,,0,0,0,0,0,1,0,200.50860719874802
house,independent,sector 105,1.15,3285.0,3500.76103500761,,3.0,2.0,1,1.0,,Undefined,,3500.76,,0,0,0,0,0,1,0,1166.9203450025368
house,Ansal API Esencia,sector 67,1.85,8222.222222222223,2250.0,,3.0,3.0,3,1.0,,Undefined,,250.0,,0,0,0,0,0,1,0,750.0
house,Aindependentt Raj Estates,sector 63,8.5,27139.0,3132.0240244666347,,6.0,6.0,3+,3.0,East,Under Construction,,3132.02,,0,1,0,0,0,1,29,522.0040040777725
house,independent,sector 43,5.75,23662.0,2430.0566308849634,,4.0,4.0,2,4.0,North,Undefined,,2430.06,,0,1,0,1,0,2,153,607.5141577212408
house,independent,sector 53,4.65,17574.0,2645.9542505974737,,5.0,5.0,3+,1.0,,Moderately Old,,2645.95,,0,0,0,0,0,0,0,529.1908501194947
house,independent,sector 9,0.6,10753.0,557.9838184692644,,3.0,3.0,1,2.0,,Relatively New,,557.98,,0,0,0,0,0,1,0,185.99460615642147
house,independent,sector 13,4.5,9091.0,4949.950500494995,,4.0,5.0,2,2.0,East,Old Property,,4949.95,,0,0,0,0,0,1,0,1237.4876251237488
house,independent,sector 4,0.6,11695.888888888887,513.0007695011543,,3.0,3.0,1,2.0,,Old Property,,57.0,,0,0,0,0,0,1,0,171.00025650038478
house,Hero Homes,sector 104,1.95,21195.0,920.0283085633404,,3.0,5.0,3+,2.0,,Moderately Old,,920.03,,0,0,0,0,0,1,0,306.6761028544468
house,International City by Sobha Phase 1,sector 109,6.1,25103.0,2429.9884475959047,,5.0,6.0,3+,2.0,,Moderately Old,,2429.99,,0,0,0,1,0,1,30,485.99768951918094
house,independent,manesar,2.0,14954.0,1337.4348000534974,,3.0,1.0,0,3.0,North,Moderately Old,,1337.43,,0,0,0,0,0,1,16,445.81160001783246
house,Housing Board Colony,sector 28,2.1,23333.0,900.0128573265332,,2.0,8.0,3+,4.0,South-East,Moderately Old,,900.01,,0,0,0,0,0,0,38,112.50160716581665
house,Smart World Gems,sector 89,1.25,8784.0,1423.0418943533698,,3.0,3.0,2,1.0,,Undefined,,1423.04,,1,0,0,0,0,1,0,474.34729811778993
house,Unitech Espace,sector 50,11.5,35494.0,3239.9842226855244,,5.0,6.0,0,1.0,North-West,Undefined,,3239.98,,0,0,0,0,0,1,0,647.9968445371048
house,independent,sector 43,0.9,11464.0,785.06629448709,,2.0,4.0,3,3.0,North-West,Moderately Old,,785.07,,1,0,0,1,0,1,0,157.01325889741798
house,Not Applicable,sector 4,0.75,11718.0,640.0409626216078,,2.0,4.0,3,2.0,,Moderately Old,,640.04,,0,0,0,0,0,1,0,128.00819252432157
house,independent,sector 105,1.3,11555.0,1125.054089138901,,3.0,3.0,1,2.0,North,Moderately Old,,1125.05,,0,0,0,0,0,1,16,375.018029712967
house,shree krishna homes,sector 104,0.48,5555.555555555556,864.0,,2.0,2.0,1,1.0,North-East,New Property,,96.0,,1,0,0,0,0,1,44,432.0
house,independent,sector 3,0.68,3873.999999999999,1755.2916881775946,,5.0,3.0,0,1.0,,Undefined,,1755.29,,0,0,0,0,0,1,0,351.0583376355189
house,Bhim Garh Kheri,sector 3,1.5,7576.0,1979.936642027455,,7.0,2.0,0,1.0,,Undefined,,1979.94,,0,0,0,0,0,1,0,282.84809171820785
house,independent,sector 105,1.3,11556.0,1124.956732433368,,3.0,3.0,1,1.0,East,Undefined,,1124.96,,0,0,0,0,0,1,0,374.9855774777893
house,independent,sector 9,0.6,10753.0,557.9838184692644,,2.0,2.0,1,1.0,North-East,Moderately Old,,557.98,,0,0,0,0,0,1,8,278.9919092346322
house,Sector 14 RWA,sector 14,6.5,20635.0,3149.987884661982,,4.0,4.0,3+,2.0,,Moderately Old,,3149.99,,0,0,0,0,0,1,0,787.4969711654956
house,independent,sector 15,1.07,11888.0,900.0672947510094,,2.0,2.0,1,1.0,,Old Property,,900.07,,0,0,0,1,0,1,7,450.0336473755047
house,independent,sector 11,2.1,17284.0,1214.9965285813469,,2.0,6.0,3+,3.0,,Relatively New,,1215.0,,0,0,0,0,0,1,14,202.4994214302245
house,independent,sector 31,4.6,32258.0,1426.002852005704,,2.0,2.0,2,2.0,East,Undefined,,1426.0,,0,0,0,0,0,1,0,713.001426002852
house,independent,sector 3,1.0,11111.0,900.0090000900009,,3.0,4.0,2,2.0,,Relatively New,,900.01,,0,0,0,0,0,1,0,300.0030000300003
house,Tulip Yellow,sector 69,2.95,16388.999999999996,1799.987796692904,,4.0,3.0,2,3.0,North,New Property,,1799.99,,0,0,0,0,0,2,111,449.996949173226
house,HUDA Housing Board Colony,sector 31,4.6,31505.999999999996,1460.039357582683,,2.0,4.0,3+,3.0,East,Old Property,,1460.04,,0,0,0,0,0,1,8,243.33989293044715
house,independent,sector 9,0.35,9722.0,360.0082287595145,,2.0,2.0,1,2.0,South-East,Old Property,,360.01,,0,0,0,0,0,1,0,180.00411437975725
house,independent,sector 24,10.0,25542.777777777777,3915.000978750245,,8.0,10.0,3+,1.0,West,Undefined,,435.0,,0,0,0,0,0,1,0,489.3751223437806
house,Ansal Celebrity Homes,sector 2,5.2,10000.0,5200.0,,4.0,5.0,2,1.0,,Undefined,,5200.0,,0,0,0,0,0,1,0,1300.0
house,independent,sector 4,0.4,8889.0,449.9943750703116,,1.0,1.0,0,1.0,,Moderately Old,,449.99,,0,0,0,0,0,1,0,449.9943750703116
house,Shri Shyam Residency,sector 104,0.62,12400.0,500.0,,3.0,3.0,1,2.0,,Moderately Old,,500.0,,0,0,0,0,0,2,8,166.66666666666666
house,independent,sector 4,0.5,9259.0,540.0151204233719,,2.0,3.0,2,3.0,West,Old Property,,540.02,,0,0,0,0,0,1,0,108.00302408467437
house,independent,sector 4,0.92,15257.0,603.0019007668611,,1.0,4.0,3,4.0,East,Moderately Old,,603.0,,0,0,0,0,0,1,0,150.75047519171528
house,independent,sector 17,3.5,24305.555555555555,1440.0,,2.0,6.0,3+,3.0,North-West,Undefined,,160.0,,0,0,0,0,0,1,0,240.0
house,Not Applicable,sector 4,0.8,6088.222222222223,1314.0124831185894,,5.0,4.0,3,3.0,,Under Construction,,146.0,,0,0,0,0,0,1,0,262.8024966237179
house,independent,sohna road,1.5,14245.000000000002,1053.001053001053,,2.0,3.0,2,1.0,North,New Property,,1053.0,,1,0,0,0,0,0,69,526.5005265005265
house,independent,sector 103,2.25,6367.0,3533.8463954766767,,3.0,5.0,3+,10.0,South,Undefined,,3533.85,,0,0,0,0,0,1,0,1177.9487984922255
house,independent,sector 25,13.5,37313.0,3618.041969286844,,5.0,6.0,3+,4.0,North-East,Old Property,,3618.04,,0,0,0,0,0,0,79,723.6083938573688
house,mian wali,sector 12,1.7,9444.000000000002,1800.0847098686995,,1.0,1.0,1,1.0,,Old Property,,1800.08,,0,0,0,1,0,1,7,1800.0847098686995
house,independent,sector 7,0.45,5000.0,900.0,,3.0,2.0,1,2.0,North-West,Old Property,,900.0,,0,0,0,0,0,1,12,300.0
house,independent,sector 105,1.2,10121.999999999998,1185.536455245999,,3.0,2.0,1,2.0,North-West,Old Property,,1185.54,,0,0,0,0,0,1,9,197.58940920766648
house,independent,sector 15,1.8,10000.0,1800.0,,4.0,3.0,1,1.0,North-East,Old Property,,1800.0,,0,0,0,0,0,1,16,450.0
house,independent,sector 67,1.5,8642.000000000002,1735.709326544781,,5.0,3.0,2,2.0,,New Property,,1735.71,,0,0,0,0,0,1,0,347.1418653089562
house,Palam Vihar Extension West Zone RWA,sector 2,0.35,6481.0,540.0401172658541,,2.0,2.0,0,1.0,North-East,New Property,,540.04,,0,0,0,0,0,1,0,270.02005863292703
house,independent,sector 3,0.55,6707.0,820.0387654689131,,2.0,2.0,1,2.0,South-East,Moderately Old,,820.04,,0,0,0,0,0,1,0,410.01938273445654
house,Not Applicable,sector 4,0.4,9259.0,432.0120963386975,,1.0,1.0,1,1.0,,Moderately Old,,432.01,,0,0,0,0,0,1,0,432.0120963386975
house,independent,sector 67,3.0,11904.0,2520.1612903225805,,4.0,4.0,0,3.0,North-East,Undefined,,2520.16,,0,0,0,0,0,1,0,630.0403225806451
house,ROW HOUSE,sector 105,0.43,9135.0,470.7170224411604,,3.0,3.0,3,2.0,,Relatively New,,470.72,,0,0,0,0,0,1,0,156.90567414705347
house,independent,sector 8,0.32,7111.0,450.007031359865,,2.0,3.0,1,1.0,North-East,Relatively New,,450.01,,0,0,0,0,0,1,0,225.0035156799325
house,independent,sector 4,0.47,8012.0,586.6200698951573,,2.0,1.0,1,1.0,East,Moderately Old,,586.62,,0,1,0,0,0,1,0,293.31003494757863
house,Ardee City,sector 52,5.5,20370.333333333336,2700.0049090998345,,9.0,9.0,3+,3.0,South,Moderately Old,,300.0,,0,0,0,1,0,0,26,300.0005454555372
house,Madan puri,sector 7,0.75,12500.0,600.0,,3.0,5.0,3,3.0,South-East,Moderately Old,,600.0,,0,0,0,0,0,1,0,200.0
house,Indiabulls Centrum Park,sector 103,3.25,8125.0,4000.0,,4.0,3.0,3+,20.0,,Undefined,,4000.0,,0,0,0,0,0,1,0,1000.0
house,Huda Flats,sector 7,2.3,17037.0,1350.0029347889886,,5.0,3.0,3+,3.0,North-East,Old Property,,1350.0,,1,0,0,1,0,1,27,270.00058695779774
house,independent,sector 43,1.5,11538.0,1300.0520020800832,,2.0,7.0,3,4.0,East,Moderately Old,,1300.05,,0,0,0,0,0,1,0,130.00520020800832
house,independent,sector 12,1.35,12221.999999999998,1104.5655375552285,,2.0,5.0,1,3.0,,Old Property,,1104.57,,0,0,0,0,0,1,31,220.9131075110457
house,independent,sector 6,1.25,11574.000000000002,1080.006912044237,,2.0,5.0,1,2.0,South,New Property,,1080.01,,0,0,0,0,0,1,0,216.0013824088474
house,DLF City Plots Phase 3,sector 24,1.44,2963.0,4859.939250759366,,4.0,2.0,2,1.0,,Old Property,,539.99,,0,0,0,0,0,1,8,1214.9848126898414
house,Naman Residency,sector 4,0.5,11110.999999999998,450.0045000450005,,2.0,2.0,2,2.0,West,New Property,,450.0,,1,0,0,1,0,1,14,225.00225002250025
house,independent,sector 2,1.0,8230.0,1215.0668286755772,,3.0,7.0,3+,3.0,North,Moderately Old,,1215.07,,0,0,0,0,0,1,0,135.00742540839747
house,independent,sector 23,5.5,13095.000000000002,4200.076365024818,,9.0,9.0,3+,3.0,South,Moderately Old,,4200.08,,0,0,0,1,0,0,0,466.6751516694242
house,Housing Board Colony,sector 28,5.5,30556.0,1799.973818562639,,4.0,3.0,3,2.0,North,Old Property,,1799.97,,0,0,0,0,0,0,22,449.99345464065976
house,independent,sector 4,0.8,11852.000000000002,674.9915626054674,,2.0,3.0,1,2.0,,Moderately Old,,674.99,,0,0,0,0,0,1,0,134.99831252109348
house,independent,sector 11,0.9,10000.0,900.0,,2.0,4.0,3+,4.0,,Moderately Old,,900.0,,0,0,0,0,0,1,7,128.57142857142858
house,independent,sector 47,4.3,29311.0,1467.0260311828324,,3.0,4.0,2,2.0,,Moderately Old,,1467.03,,0,0,0,0,0,1,0,244.50433853047207
house,Sai Kripa Floors 5,sector 11,0.9,11250.0,800.0,,2.0,5.0,3,3.0,,Relatively New,,800.0,,0,0,0,0,0,1,0,160.0
house,independent,sector 24,3.25,30384.0,1069.641916798315,,4.0,4.0,3,3.0,,Old Property,,1069.64,,0,0,0,0,0,1,15,267.41047919957873
house,independent,sector 12,3.71,19818.000000000007,1872.0355232616807,,3.0,3.0,1,4.0,,Moderately Old,,1872.04,,0,0,0,0,0,1,0,624.0118410872269
house,DLF City Plot Phase 4,sector 28,13.0,1992.0,65261.044176706826,,10.0,10.0,3+,1.0,,Undefined,,65261.04,,0,0,0,0,0,1,0,6526.104417670683
house,independent,sector 2,0.4,7619.0,525.003281270508,,2.0,2.0,1,1.0,,Relatively New,,525.0,,0,0,0,0,0,1,0,262.501640635254
house,independent,sector 105,0.55,10912.666666666666,504.00146618608346,,2.0,4.0,0,2.0,,Undefined,,56.0,,0,0,0,0,0,1,0,126.00036654652087
house,Rattan Garden,sector 7,1.3,13499.0,963.0342988369508,,2.0,3.0,2,3.0,,Old Property,,963.03,,0,0,0,0,0,1,0,192.60685976739018
house,Signature Global City 92,sector 92,0.75,7820.0,959.079283887468,,2.0,2.0,3,1.0,,Undefined,,959.08,,0,0,0,0,0,1,0,479.539641943734
house,independent,sohna road,1.55,14720.000000000002,1052.9891304347825,,2.0,3.0,2,1.0,North,New Property,,1052.99,,1,0,0,0,0,0,49,526.4945652173913
house,independent,sector 11,4.0,19753.0,2025.00885941376,,5.0,4.0,1,2.0,North-East,Undefined,,2025.01,,0,0,0,0,0,1,0,405.001771882752
house,independent,sector 105,0.38,8444.444444444445,450.0,,2.0,2.0,2,1.0,,Undefined,,50.0,,0,0,0,0,0,1,0,225.0
house,Unitech Escape,sector 50,12.0,37037.0,3240.00324000324,,5.0,6.0,3+,3.0,East,Undefined,,3240.0,,0,0,0,0,0,1,0,648.000648000648
house,independent,sector 8,0.45,9000.0,500.0,,1.0,1.0,1,3.0,East,Undefined,,500.0,,0,0,0,0,0,1,0,500.0
house,independent,sector 11,1.2,4444.0,2700.2700270027003,,7.0,3.0,0,3.0,,Undefined,,2700.27,,0,0,0,0,0,1,0,385.75286100038574
house,Bhim Nagar Society,sector 6,0.4,2500.0,1600.0,,4.0,2.0,2,1.0,East,Undefined,,1600.0,,0,0,0,0,0,1,0,400.0
house,independent,sector 3,1.0,6667.0,1499.9250037498125,,1.0,1.0,0,1.0,,Undefined,,1499.93,,0,0,0,0,0,1,0,1499.9250037498125
house,independent,sector 4,0.7,6648.0,1052.94825511432,,3.0,3.0,0,1.0,,Undefined,,1052.95,,0,0,0,0,0,1,0,350.98275170477336
house,Shivaji Nagar Residential,sector 11,3.08,11407.0,2700.096432015429,,6.0,4.0,2,1.0,,Undefined,,2700.1,,0,0,0,0,0,1,0,450.0160720025715
house,independent,sector 56,2.95,20232.999999999996,1458.0141353234817,,2.0,2.0,0,1.0,North,Undefined,,1458.01,,0,0,0,0,0,1,0,729.0070676617408
house,Unitech Uniworld Resorts,sector 33,8.0,17778.0,4499.943750703116,,6.0,5.0,3+,4.0,,Undefined,,4499.94,,0,0,0,0,0,1,0,749.990625117186
house,Vatika India Next,sector 82,6.5,20062.0,3239.9561359784666,,4.0,3.0,0,2.0,,Undefined,,3239.96,,0,0,0,0,0,1,0,809.9890339946166
house,independent,sector 7,3.0,11493.999999999998,2610.057421263268,,7.0,7.0,0,3.0,,Undefined,,2610.06,,0,0,0,0,0,1,0,372.8653458947526
house,Raj Villas,sector 52,8.0,25543.0,3131.973534823631,,6.0,5.0,3+,4.0,East,Undefined,,3131.97,,0,0,0,0,0,1,0,521.9955891372718
house,independent,sector 12,2.75,12342.999999999998,2227.983472413514,,6.0,6.0,2,2.0,,Undefined,,2227.98,,0,0,0,0,0,1,0,371.3305787355857
house,independent,sector 7,2.25,16892.0,1331.9914752545585,,5.0,3.0,0,2.0,,Undefined,,1331.99,,0,0,0,0,0,1,0,266.3982950509117
house,independent,sector 28,1.45,8000.0,1812.5,,3.0,2.0,1,1.0,North,Relatively New,,1812.5,,0,0,0,0,0,1,0,604.1666666666666
house,Sobha City,sector 108,10.5,14323.0,7330.866438595266,,5.0,4.0,3+,1.0,East,Undefined,,7330.87,,0,0,0,0,0,1,0,1466.1732877190532
house,independent,sector 12,0.38,4222.0,900.0473709142586,,3.0,3.0,3,3.0,,Relatively New,,900.05,,0,0,0,0,0,1,0,300.0157903047529
house,Unitech Uniworld Resorts,sector 33,10.0,20202.0,4950.00495000495,,5.0,6.0,3,4.0,North-East,New Property,,550.0,,1,0,0,1,0,1,26,990.00099000099
house,independent,sector 47,4.6,26620.0,1728.0240420736288,,2.0,6.0,3+,4.0,,Moderately Old,,1728.02,,0,0,0,0,0,2,51,246.86057743908984
house,independent,sohna road,0.5,5555.0,900.0900090009001,,2.0,1.0,2,1.0,,Moderately Old,,900.09,,0,0,0,0,0,1,0,450.04500450045003
house,independent,sector 39,7.0,10000.0,7000.0,,10.0,11.0,3+,4.0,South-East,Relatively New,,7000.0,,0,0,0,0,0,2,38,700.0
house,jacob pura,sector 12,0.35,9722.0,360.0082287595145,,2.0,1.0,0,,,Old Property,,360.01,,0,0,0,0,0,1,0,180.00411437975725
house,independent,sector 39,1.6,17937.0,892.0109271338574,,1.0,1.0,2,2.0,,Old Property,,892.01,,0,0,0,0,0,1,40,892.0109271338574
house,independent,sector 17,0.29,3254.0,891.2108174554395,,2.0,1.0,0,0.0,West,Old Property,,891.21,,0,0,0,0,0,1,0,445.60540872771975
house,"Nirmal Enclave, Maruti Kunj Road",sector 11,0.24,5333.0,450.0281267579224,,2.0,2.0,0,2.0,North,Relatively New,,450.03,,0,0,0,0,0,1,0,225.0140633789612
house,Ansals Palam Vihar,sector 2,5.0,12500.0,4000.0,,6.0,4.0,0,3.0,,Undefined,,4000.0,,0,0,0,0,0,1,0,666.6666666666666
house,independent,sector 39,1.8,21875.0,822.8571428571429,,1.0,1.0,2,3.0,North-East,Relatively New,,822.86,,0,0,0,0,0,1,0,822.8571428571429
