,property_type,sector,bedRoom,bathroom,balcony,agePossession,Built Up area,store room,servant room,furnishing_type,luxury_category,floor_category,price_in_crores
285,0.0,88.0,2.0,2.0,1.0,3.0,97.0,0,0,1,1.0,0.0,1.05
286,0.0,79.0,3.0,4.0,3.0,3.0,1611.0,0,0,0,2.0,1.0,1.25
287,0.0,33.0,1.0,1.0,1.0,2.0,995.0,0,0,0,2.0,1.0,1.0
288,0.0,22.0,5.0,5.0,2.0,2.0,2556.0,0,0,2,2.0,1.0,1.7
289,0.0,89.0,4.0,6.0,2.0,1.0,2521.0,0,0,1,2.0,0.0,1.3
290,0.0,7.0,3.0,3.0,3.0,3.0,1852.0,0,0,1,2.0,2.0,2.12
291,0.0,64.0,3.0,4.0,4.0,1.0,1174.0,0,0,1,0.0,0.0,3.9
292,0.0,52.0,3.0,3.0,4.0,2.0,2357.0,0,0,0,2.0,0.0,3.0
293,0.0,64.0,3.0,3.0,2.0,1.0,1721.0,0,0,1,0.0,2.0,2.2
294,0.0,7.0,3.0,3.0,3.0,3.0,2061.0,0,0,1,2.0,2.0,1.35
295,0.0,37.0,3.0,2.0,2.0,1.0,1857.0,0,0,1,2.0,0.0,1.67
296,0.0,8.0,2.0,2.0,2.0,3.0,1222.0,0,0,1,1.0,1.0,0.9
297,0.0,19.0,4.0,4.0,4.0,4.0,2060.0,0,0,1,2.0,0.0,2.37
298,0.0,7.0,3.0,3.0,4.0,3.0,2222.0,0,0,0,2.0,2.0,1.98
299,0.0,30.0,4.0,4.0,3.0,2.0,2333.0,0,0,0,1.0,0.0,3.7
300,0.0,17.0,4.0,4.0,4.0,3.0,3056.0,0,0,1,2.0,2.0,4.67
301,0.0,81.0,2.0,2.0,3.0,1.0,1423.0,0,0,1,1.0,2.0,1.29
302,0.0,49.0,3.0,3.0,4.0,3.0,2395.0,0,0,0,0.0,2.0,3.65
303,0.0,55.0,3.0,3.0,4.0,3.0,2617.0,0,0,1,1.0,1.0,5.6
304,0.0,95.0,4.0,4.0,3.0,3.0,1939.0,0,0,1,2.0,0.0,1.25
305,0.0,73.0,2.0,2.0,4.0,3.0,1449.0,0,0,0,2.0,0.0,1.27
306,0.0,13.0,3.0,2.0,4.0,3.0,2139.0,0,0,0,2.0,1.0,1.36
307,0.0,39.0,3.0,3.0,3.0,3.0,1250.0,0,0,1,1.0,2.0,1.0
308,0.0,49.0,4.0,5.0,4.0,0.0,4120.0,0,0,0,2.0,0.0,4.25
309,0.0,86.0,3.0,3.0,4.0,3.0,1719.0,0,0,1,2.0,2.0,1.8
310,0.0,74.0,3.0,4.0,2.0,3.0,1577.0,0,0,2,2.0,0.0,1.25
311,0.0,100.0,2.0,2.0,1.0,3.0,509.0,0,0,0,1.0,2.0,0.27
312,0.0,61.0,3.0,3.0,1.0,4.0,2738.0,0,0,1,1.0,0.0,5.5
313,0.0,95.0,3.0,3.0,3.0,3.0,1801.0,0,0,1,2.0,1.0,0.85
314,0.0,37.0,2.0,2.0,2.0,1.0,1253.0,0,0,1,2.0,0.0,1.07
315,0.0,69.0,1.0,1.0,1.0,3.0,826.0,0,0,1,1.0,0.0,0.95
316,0.0,13.0,2.0,3.0,3.0,3.0,978.23,0,0,0,2.0,1.0,0.87
317,0.0,13.0,4.0,5.0,3.0,1.0,2343.0,0,0,2,2.0,0.0,4.1
318,0.0,37.0,2.0,2.0,4.0,1.0,1252.0,0,0,1,1.0,2.0,1.27
319,0.0,64.0,2.0,2.0,2.0,1.0,1278.0,0,0,1,1.0,2.0,1.47
320,0.0,68.0,3.0,4.0,3.0,3.0,2000.0,0,0,0,2.0,2.0,3.45
321,0.0,25.0,2.0,2.0,3.0,2.0,1416.0,0,0,1,2.0,2.0,1.18
322,0.0,25.0,3.0,4.0,4.0,2.0,1738.0,0,0,1,2.0,2.0,1.55
323,0.0,69.0,3.0,4.0,3.0,3.0,2100.0,0,0,0,1.0,0.0,3.39
324,0.0,89.0,3.0,3.0,4.0,3.0,1780.0,0,0,1,0.0,0.0,1.54
325,0.0,7.0,3.0,3.0,3.0,3.0,2061.0,0,0,1,2.0,2.0,1.42
326,0.0,35.0,3.0,3.0,2.0,2.0,2079.0,0,0,1,1.0,1.0,1.3
327,0.0,33.0,3.0,3.0,2.0,2.0,1700.0,0,0,1,2.0,0.0,2.25
328,0.0,69.0,3.0,4.0,3.0,3.0,2490.0,0,0,0,2.0,0.0,3.5
329,0.0,27.0,4.0,6.0,4.0,1.0,2778.0,0,0,2,1.0,2.0,4.8
330,0.0,95.0,2.0,2.0,2.0,1.0,1083.0,0,0,0,1.0,1.0,0.78
331,0.0,99.0,3.0,3.0,2.0,2.0,2253.0,0,0,0,1.0,1.0,0.88
332,0.0,7.0,3.0,3.0,3.0,3.0,2351.0,0,0,1,2.0,1.0,2.6
333,0.0,30.0,4.0,4.0,3.0,2.0,2744.0,0,0,1,1.0,1.0,3.4
334,0.0,13.0,3.0,4.0,2.0,1.0,2003.0,0,0,1,2.0,2.0,2.9
335,0.0,13.0,2.0,2.0,2.0,0.0,1362.0,0,0,1,2.0,0.0,0.7
336,0.0,89.0,3.0,3.0,4.0,3.0,1780.0,0,0,1,0.0,0.0,1.5
337,0.0,2.0,3.0,3.0,3.0,3.0,1489.0,0,0,0,1.0,1.0,1.28
338,0.0,19.0,3.0,3.0,4.0,1.0,1696.0,0,0,1,1.0,1.0,2.51
339,0.0,29.0,4.0,5.0,4.0,1.0,3889.0,0,0,2,1.0,2.0,6.5
340,0.0,81.0,3.0,3.0,3.0,1.0,1650.0,0,0,1,2.0,2.0,1.85
341,0.0,8.0,4.0,6.0,3.0,3.0,2602.0,0,0,1,1.0,2.0,2.45
342,0.0,88.0,3.0,4.0,2.0,3.0,1616.0,0,0,1,2.0,2.0,1.38
343,0.0,2.0,4.0,4.0,4.0,1.0,4842.0,0,0,0,0.0,0.0,5.9
344,0.0,85.0,4.0,6.0,4.0,3.0,4425.0,0,0,0,2.0,0.0,3.0
345,0.0,5.0,4.0,4.0,4.0,0.0,1956.0,0,0,2,1.0,2.0,2.01
346,0.0,40.0,4.0,4.0,4.0,2.0,1954.0,0,0,2,1.0,2.0,2.1
347,0.0,29.0,3.0,4.0,4.0,2.0,4649.0,0,0,0,2.0,2.0,4.25
348,0.0,50.0,3.0,4.0,3.0,3.0,2060.0,0,0,0,1.0,2.0,2.55
349,0.0,54.0,4.0,3.0,3.0,0.0,3155.0,0,0,2,2.0,2.0,2.0
350,0.0,52.0,3.0,4.0,4.0,2.0,2819.0,0,0,0,2.0,2.0,3.25
351,0.0,1.0,3.0,3.0,3.0,1.0,1529.0,0,0,1,1.0,1.0,1.6
352,0.0,25.0,3.0,4.0,4.0,0.0,1738.0,0,0,1,2.0,2.0,1.5
353,0.0,13.0,3.0,3.0,2.0,1.0,2120.0,0,0,1,2.0,0.0,3.75
354,0.0,25.0,2.0,2.0,3.0,2.0,1573.0,0,0,0,2.0,2.0,0.95
355,0.0,23.0,4.0,3.0,3.0,2.0,1444.0,0,0,0,2.0,2.0,1.4
356,0.0,89.0,3.0,4.0,4.0,3.0,1580.0,0,0,1,0.0,0.0,1.56
357,0.0,7.0,3.0,3.0,3.0,3.0,2061.0,0,0,1,2.0,2.0,1.35
358,0.0,7.0,2.0,2.0,2.0,1.0,1776.0,0,0,0,1.0,0.0,1.4
359,0.0,33.0,3.0,3.0,2.0,2.0,1700.0,0,0,1,0.0,0.0,2.26
360,0.0,37.0,2.0,2.0,2.0,1.0,1492.0,0,0,1,2.0,1.0,1.2
361,0.0,39.0,4.0,4.0,3.0,1.0,2211.0,0,0,1,2.0,1.0,2.08
362,0.0,88.0,3.0,4.0,3.0,3.0,2179.0,0,0,1,1.0,2.0,1.75
363,0.0,69.0,3.0,3.0,3.0,3.0,2200.0,0,0,0,1.0,2.0,2.99
364,0.0,65.0,2.0,2.0,2.0,1.0,1365.0,0,0,1,2.0,0.0,2.1
365,0.0,69.0,3.0,3.0,4.0,3.0,3186.0,0,0,0,0.0,0.0,2.87
366,0.0,33.0,3.0,3.0,2.0,2.0,1608.0,0,0,1,2.0,0.0,2.35
367,0.0,67.0,3.0,3.0,3.0,3.0,1650.0,0,0,1,0.0,1.0,2.35
368,0.0,8.0,3.0,4.0,4.0,3.0,3716.0,0,0,0,1.0,2.0,1.9
369,0.0,88.0,3.0,3.0,2.0,0.0,1350.0,0,0,1,1.0,2.0,0.72
370,0.0,3.0,3.0,2.0,4.0,0.0,1696.0,0,0,1,1.0,2.0,0.65
371,0.0,84.0,3.0,4.0,4.0,3.0,1760.0,0,0,2,0.0,0.0,2.34
372,0.0,19.0,4.0,5.0,4.0,1.0,2060.0,0,0,0,2.0,0.0,2.57
373,0.0,39.0,3.0,3.0,4.0,3.0,2191.0,0,0,1,1.0,2.0,1.71
374,0.0,16.0,5.0,5.0,3.0,3.0,3466.0,0,0,1,2.0,2.0,3.79
375,0.0,58.0,4.0,4.0,4.0,2.0,2600.0,0,0,0,2.0,2.0,2.05
376,0.0,67.0,3.0,3.0,3.0,3.0,2696.0,0,0,0,2.0,0.0,5.2
377,0.0,68.0,3.0,3.0,3.0,3.0,2991.0,0,0,0,2.0,0.0,3.2
378,0.0,35.0,2.0,2.0,1.0,2.0,896.0,0,0,1,2.0,2.0,0.69
379,0.0,18.0,3.0,3.0,2.0,3.0,2225.56,0,0,0,0.0,0.0,3.75
380,0.0,18.0,3.0,4.0,4.0,3.0,2225.56,0,0,0,0.0,0.0,3.65
381,0.0,18.0,4.0,5.0,4.0,3.0,3655.35,0,0,0,0.0,2.0,5.49
382,0.0,87.0,4.0,4.0,4.0,1.0,1896.0,0,0,1,2.0,2.0,1.05
383,0.0,13.0,3.0,4.0,2.0,1.0,2525.0,0,0,1,2.0,0.0,3.35
384,0.0,48.0,3.0,3.0,4.0,0.0,1888.0,0,0,0,2.0,2.0,2.4
385,0.0,58.0,3.0,3.0,4.0,0.0,2251.0,0,0,0,2.0,2.0,1.71
386,0.0,11.0,5.0,6.0,4.0,4.0,5650.0,0,0,0,2.0,2.0,6.3
387,0.0,14.0,3.0,3.0,2.0,0.0,2576.0,0,0,0,2.0,2.0,2.2
388,0.0,16.0,4.0,4.0,3.0,3.0,3077.0,0,0,1,2.0,0.0,3.25
389,0.0,49.0,4.0,5.0,4.0,3.0,4422.0,0,0,1,1.0,1.0,11.25
390,0.0,37.0,3.0,3.0,3.0,1.0,2667.0,0,0,1,2.0,1.0,3.3
391,0.0,25.0,3.0,4.0,4.0,0.0,1738.0,0,0,0,2.0,2.0,1.51
392,0.0,7.0,3.0,3.0,3.0,3.0,2061.0,0,0,0,2.0,2.0,1.38
393,0.0,68.0,3.0,3.0,3.0,3.0,4375.0,0,0,0,2.0,0.0,4.6
394,0.0,7.0,3.0,3.0,3.0,3.0,2160.0,0,0,1,1.0,2.0,1.4
395,0.0,67.0,4.0,4.0,3.0,3.0,1975.0,0,0,0,2.0,2.0,3.5
396,0.0,85.0,3.0,4.0,2.0,1.0,1620.0,0,0,1,2.0,0.0,0.99
397,0.0,67.0,3.0,3.0,3.0,3.0,1650.0,0,0,1,1.0,2.0,2.65
398,0.0,46.0,3.0,3.0,2.0,1.0,195.0,0,0,0,1.0,1.0,2.4
399,0.0,14.0,3.0,3.0,4.0,3.0,1946.0,0,0,0,1.0,0.0,1.65
400,0.0,99.0,4.0,3.0,3.0,2.0,2007.0,0,0,1,1.0,1.0,1.25
401,0.0,65.0,3.0,3.0,3.0,1.0,2342.0,0,0,0,1.0,0.0,4.0
402,0.0,86.0,3.0,3.0,3.0,3.0,2408.0,0,0,0,2.0,2.0,1.8
403,0.0,94.0,4.0,3.0,4.0,3.0,3339.0,0,0,1,2.0,2.0,1.75
404,0.0,67.0,3.0,3.0,2.0,3.0,1650.0,0,0,1,0.0,2.0,2.35
405,0.0,65.0,4.0,5.0,4.0,3.0,3925.0,0,0,0,0.0,2.0,7.15
406,0.0,79.0,4.0,3.0,3.0,3.0,1765.0,0,0,1,2.0,2.0,1.64
407,0.0,67.0,3.0,3.0,2.0,3.0,1650.0,0,0,1,2.0,2.0,2.8
408,0.0,56.0,4.0,6.0,4.0,0.0,2455.0,0,0,0,2.0,0.0,6.75
409,0.0,69.0,3.0,4.0,3.0,3.0,3311.0,0,0,0,0.0,0.0,3.5
410,0.0,67.0,3.0,3.0,3.0,1.0,1717.0,0,0,1,2.0,2.0,4.6
411,0.0,77.0,3.0,3.0,3.0,3.0,1900.0,0,0,1,0.0,2.0,2.25
412,0.0,85.0,3.0,3.0,4.0,3.0,1893.0,0,0,2,0.0,0.0,2.2
413,0.0,85.0,4.0,4.0,4.0,1.0,3358.0,0,0,2,0.0,1.0,2.85
414,0.0,93.0,4.0,4.0,4.0,3.0,2020.0,0,0,0,2.0,2.0,1.76
415,0.0,11.0,2.0,2.0,4.0,1.0,940.0,0,0,0,1.0,1.0,1.0
416,0.0,64.0,4.0,4.0,3.0,0.0,2580.0,0,0,0,2.0,2.0,3.6
417,0.0,88.0,3.0,4.0,4.0,1.0,2179.0,0,0,1,2.0,2.0,1.78
418,0.0,74.0,3.0,3.0,3.0,0.0,1466.0,0,0,1,2.0,1.0,0.98
419,0.0,63.0,3.0,3.0,3.0,3.0,2400.0,0,0,0,0.0,1.0,2.82
420,0.0,75.0,3.0,4.0,4.0,3.0,2140.0,0,0,0,0.0,0.0,3.21
421,0.0,19.0,3.0,2.0,2.0,3.0,1999.0,0,0,0,0.0,2.0,1.9
422,0.0,93.0,3.0,3.0,2.0,3.0,1562.0,0,0,1,2.0,0.0,1.19
423,0.0,84.0,3.0,3.0,4.0,0.0,2248.0,0,0,0,2.0,2.0,1.35
424,0.0,71.0,4.0,5.0,4.0,3.0,2200.0,0,0,1,0.0,2.0,1.8
425,0.0,8.0,3.0,3.0,4.0,3.0,1620.0,0,0,0,0.0,2.0,1.35
426,0.0,14.0,3.0,3.0,4.0,3.0,2303.0,0,0,1,0.0,2.0,1.7
427,0.0,85.0,4.0,5.0,4.0,3.0,2195.0,0,0,1,2.0,2.0,1.6
428,0.0,63.0,3.0,4.0,4.0,0.0,2037.0,0,0,0,0.0,2.0,2.65
429,0.0,88.0,2.0,2.0,2.0,3.0,1050.0,0,0,1,0.0,2.0,0.55
430,0.0,7.0,3.0,3.0,3.0,3.0,2061.0,0,0,1,2.0,2.0,1.4
431,0.0,25.0,2.0,2.0,3.0,0.0,1416.0,0,0,1,2.0,2.0,1.26
432,0.0,12.0,4.0,5.0,4.0,3.0,2505.0,0,0,1,2.0,2.0,1.7
433,0.0,27.0,3.0,3.0,4.0,1.0,3327.0,0,0,2,2.0,1.0,4.1
434,0.0,8.0,2.0,2.0,3.0,3.0,1982.0,0,0,0,0.0,2.0,1.01
435,0.0,98.0,3.0,5.0,3.0,3.0,1807.0,0,0,0,1.0,0.0,1.45
436,0.0,49.0,3.0,3.0,4.0,2.0,1895.0,0,0,0,1.0,2.0,1.6
437,0.0,68.0,3.0,3.0,3.0,3.0,2000.0,0,0,0,1.0,2.0,2.99
438,0.0,7.0,3.0,4.0,4.0,3.0,1757.0,0,0,1,0.0,0.0,1.9
439,0.0,67.0,3.0,3.0,3.0,3.0,1712.0,0,0,0,2.0,2.0,1.75
440,0.0,93.0,3.0,3.0,4.0,3.0,1700.0,0,0,1,2.0,2.0,1.3
441,0.0,69.0,3.0,3.0,3.0,3.0,3241.0,0,0,0,0.0,2.0,2.95
442,0.0,69.0,3.0,4.0,3.0,3.0,3083.0,0,0,0,0.0,0.0,3.4
443,0.0,69.0,3.0,4.0,3.0,1.0,3083.0,0,0,0,0.0,2.0,3.32
444,0.0,25.0,2.0,2.0,3.0,0.0,1281.0,0,0,0,2.0,1.0,0.95
445,0.0,77.0,2.0,2.0,4.0,3.0,1300.0,0,0,1,2.0,0.0,1.55
446,0.0,77.0,2.0,2.0,4.0,3.0,1200.0,0,0,1,2.0,0.0,1.54
447,0.0,77.0,3.0,3.0,4.0,3.0,1800.0,0,0,1,2.0,0.0,2.45
448,0.0,9.0,3.0,4.0,4.0,3.0,3170.0,0,0,1,2.0,2.0,2.6
449,0.0,88.0,3.0,4.0,3.0,3.0,1925.0,0,0,1,1.0,2.0,1.83
450,0.0,88.0,2.0,2.0,3.0,3.0,1475.0,0,0,1,1.0,2.0,1.09
451,0.0,88.0,3.0,4.0,3.0,3.0,2225.0,0,0,1,1.0,2.0,1.87
452,0.0,88.0,2.0,2.0,4.0,3.0,1512.0,0,0,1,2.0,2.0,1.05
453,0.0,88.0,3.0,4.0,4.0,1.0,2179.0,0,0,1,2.0,2.0,1.77
454,0.0,77.0,3.0,3.0,3.0,1.0,1826.0,0,0,0,1.0,0.0,2.2
455,0.0,25.0,1.0,1.0,1.0,0.0,665.0,0,0,0,2.0,2.0,0.6
456,0.0,48.0,4.0,4.0,4.0,0.0,4215.0,0,0,0,2.0,2.0,1.8
457,0.0,3.0,3.0,2.0,4.0,2.0,1696.0,0,0,1,2.0,2.0,0.64
458,0.0,3.0,3.0,3.0,4.0,0.0,1914.0,0,0,1,1.0,2.0,0.75
459,0.0,67.0,3.0,3.0,3.0,3.0,2816.0,0,0,0,2.0,2.0,4.95
460,0.0,18.0,3.0,5.0,2.0,3.0,3000.0,0,0,1,2.0,0.0,4.25
461,0.0,18.0,4.0,6.0,4.0,3.0,3573.33,0,0,1,2.0,0.0,5.31
462,0.0,7.0,3.0,3.0,3.0,3.0,1300.0,0,0,1,1.0,2.0,1.4
463,0.0,18.0,2.0,3.0,2.0,3.0,2441.0,0,0,1,2.0,2.0,2.8
464,0.0,16.0,5.0,5.0,2.0,3.0,3500.0,0,0,1,0.0,2.0,4.1
465,0.0,16.0,4.0,5.0,3.0,3.0,3000.0,0,0,1,0.0,2.0,3.4
466,0.0,63.0,3.0,3.0,3.0,3.0,2300.0,0,0,0,0.0,2.0,3.05
467,0.0,75.0,4.0,4.0,4.0,3.0,2941.0,0,0,0,0.0,1.0,4.25
468,0.0,85.0,3.0,3.0,4.0,3.0,1844.0,0,0,0,0.0,1.0,1.16
469,0.0,53.0,5.0,6.0,4.0,0.0,5200.0,0,0,0,0.0,0.0,3.55
470,0.0,7.0,3.0,4.0,3.0,3.0,1710.0,0,0,1,1.0,0.0,1.8
471,0.0,7.0,3.0,3.0,4.0,3.0,2303.0,0,0,1,1.0,1.0,1.75
472,0.0,7.0,2.0,2.0,3.0,3.0,1688.0,0,0,1,1.0,1.0,1.2
473,0.0,7.0,3.0,3.0,3.0,3.0,2061.0,0,0,0,2.0,2.0,1.52
474,0.0,58.0,3.0,3.0,4.0,0.0,1900.0,0,0,0,2.0,2.0,1.55
475,0.0,84.0,3.0,3.0,4.0,3.0,1650.0,0,0,2,1.0,0.0,2.4
476,0.0,84.0,3.0,3.0,4.0,3.0,1550.0,0,0,2,1.0,0.0,2.35
477,0.0,84.0,3.0,3.0,4.0,3.0,1750.0,0,0,2,1.0,0.0,2.28
478,0.0,87.0,3.0,3.0,2.0,3.0,1584.0,0,0,1,2.0,2.0,1.1
479,0.0,84.0,3.0,3.0,4.0,3.0,1617.0,0,0,2,1.0,0.0,2.3
480,0.0,12.0,3.0,4.0,4.0,3.0,1950.0,0,0,0,2.0,2.0,1.35
481,0.0,9.0,3.0,4.0,4.0,3.0,3239.0,0,0,0,2.0,0.0,2.45
482,0.0,12.0,2.0,2.0,3.0,3.0,1975.0,0,0,0,2.0,2.0,0.9
483,0.0,67.0,4.0,4.0,3.0,3.0,2194.0,0,0,0,2.0,1.0,2.8
484,0.0,52.0,3.0,3.0,2.0,3.0,1245.0,0,0,0,2.0,2.0,1.4
485,0.0,25.0,3.0,3.0,4.0,0.0,1611.0,0,0,1,2.0,2.0,1.36
486,0.0,25.0,2.0,2.0,3.0,0.0,1281.0,0,0,1,2.0,1.0,0.98
487,0.0,25.0,1.0,1.0,2.0,0.0,723.0,0,0,1,2.0,2.0,0.56
488,0.0,87.0,4.0,4.0,3.0,3.0,3222.0,0,0,1,1.0,2.0,2.2
489,0.0,3.0,3.0,3.0,4.0,0.0,2944.0,0,0,1,1.0,2.0,1.2
490,0.0,8.0,3.0,3.0,4.0,3.0,2481.0,0,0,1,0.0,2.0,1.33
491,0.0,39.0,2.0,3.0,4.0,1.0,1428.0,0,0,1,1.0,2.0,0.87
492,0.0,88.0,2.0,2.0,3.0,3.0,1638.0,0,0,1,0.0,2.0,1.09
493,0.0,68.0,3.0,3.0,2.0,3.0,1950.0,0,0,1,2.0,0.0,3.0
494,0.0,86.0,3.0,3.0,4.0,3.0,2408.0,0,0,1,2.0,0.0,1.75
495,0.0,86.0,3.0,3.0,3.0,3.0,2408.0,0,0,0,2.0,2.0,1.75
496,0.0,63.0,4.0,5.0,3.0,0.0,2791.0,0,0,0,2.0,0.0,3.8
497,0.0,84.0,4.0,5.0,4.0,3.0,3932.0,0,0,2,0.0,2.0,3.5
498,0.0,93.0,4.0,4.0,4.0,3.0,2000.0,0,0,1,2.0,2.0,1.78
499,0.0,88.0,2.0,2.0,3.0,1.0,1200.0,0,0,0,0.0,2.0,1.08
500,0.0,88.0,4.0,4.0,4.0,3.0,2225.0,0,0,1,1.0,2.0,2.03
501,0.0,88.0,2.0,2.0,3.0,3.0,1485.0,0,0,1,1.0,2.0,1.12
502,0.0,88.0,4.0,5.0,4.0,3.0,2545.0,0,0,1,2.0,1.0,2.0
503,0.0,88.0,2.0,3.0,4.0,3.0,1576.0,0,0,1,2.0,2.0,1.04
504,0.0,88.0,3.0,4.0,2.0,3.0,1900.0,0,0,0,0.0,2.0,1.25
505,0.0,63.0,2.0,3.0,2.0,3.0,1520.0,0,0,0,0.0,1.0,2.05
506,0.0,75.0,4.0,5.0,4.0,3.0,2376.0,0,0,0,0.0,0.0,3.19
507,0.0,75.0,4.0,5.0,4.0,3.0,2629.0,0,0,0,0.0,0.0,3.85
508,0.0,75.0,4.0,4.0,4.0,0.0,2600.0,0,0,0,0.0,2.0,3.2
509,0.0,87.0,3.0,3.0,3.0,3.0,1833.0,0,0,1,2.0,2.0,0.89
510,0.0,87.0,2.0,2.0,2.0,3.0,1018.0,0,0,1,2.0,0.0,0.49
511,0.0,73.0,3.0,4.0,3.0,3.0,1765.0,0,0,1,2.0,0.0,1.65
512,0.0,84.0,3.0,4.0,4.0,3.0,3715.0,0,0,1,2.0,2.0,2.35
513,0.0,84.0,3.0,3.0,4.0,3.0,2294.0,0,0,1,2.0,2.0,1.4
514,0.0,85.0,3.0,4.0,2.0,3.0,1620.0,0,0,1,2.0,0.0,0.97
515,0.0,52.0,3.0,3.0,3.0,0.0,1900.0,0,0,0,1.0,2.0,2.35
516,0.0,69.0,4.0,5.0,4.0,0.0,2385.0,0,0,0,0.0,0.0,3.32
517,0.0,86.0,3.0,3.0,2.0,0.0,1700.0,0,0,1,2.0,0.0,1.25
518,0.0,69.0,3.0,3.0,3.0,0.0,2897.0,0,0,2,1.0,2.0,2.8
519,0.0,67.0,3.0,3.0,4.0,3.0,2838.0,0,0,0,1.0,2.0,4.7
520,0.0,7.0,3.0,3.0,3.0,3.0,2135.0,0,0,1,2.0,2.0,1.3
521,0.0,80.0,2.0,2.0,1.0,0.0,1115.0,0,0,1,2.0,2.0,0.62
522,0.0,80.0,3.0,2.0,2.0,0.0,1472.0,0,0,1,2.0,2.0,0.8
523,0.0,86.0,3.0,3.0,3.0,3.0,1600.0,0,0,0,0.0,2.0,1.73
524,0.0,84.0,4.0,4.0,4.0,3.0,3850.0,0,0,0,1.0,2.0,4.45
525,0.0,84.0,3.0,4.0,4.0,3.0,2280.0,0,0,0,1.0,2.0,2.3
526,0.0,84.0,3.0,3.0,4.0,3.0,1570.0,0,0,2,1.0,2.0,2.2
527,0.0,84.0,3.0,3.0,4.0,3.0,1650.0,0,0,2,1.0,2.0,2.12
528,0.0,84.0,3.0,3.0,4.0,3.0,1600.0,0,0,2,1.0,0.0,2.25
529,0.0,95.0,4.0,4.0,4.0,3.0,1920.0,0,0,1,1.0,2.0,1.9
530,0.0,84.0,4.0,4.0,4.0,1.0,3700.0,0,0,2,1.0,2.0,4.4
531,0.0,56.0,4.0,3.0,4.0,2.0,1900.0,0,0,0,1.0,2.0,1.75
532,0.0,73.0,3.0,4.0,3.0,3.0,2861.0,0,0,1,1.0,0.0,2.8
533,0.0,27.0,3.0,5.0,4.0,1.0,2796.0,0,0,1,2.0,2.0,4.63
534,0.0,70.0,2.0,2.0,3.0,3.0,1364.0,0,0,1,2.0,0.0,1.32
535,0.0,74.0,3.0,3.0,3.0,0.0,1577.0,0,0,0,2.0,2.0,1.16
536,0.0,12.0,2.0,2.0,2.0,3.0,543.0,0,0,1,1.0,1.0,0.27
537,0.0,12.0,2.0,2.0,2.0,3.0,543.0,0,0,1,1.0,2.0,0.28
538,0.0,79.0,3.0,3.0,3.0,1.0,1600.0,0,0,0,1.0,1.0,1.79
539,0.0,79.0,4.0,4.0,4.0,3.0,1800.0,0,0,2,1.0,1.0,1.55
540,0.0,89.0,3.0,3.0,4.0,3.0,1500.0,0,0,2,0.0,0.0,1.55
541,0.0,19.0,3.0,4.0,4.0,1.0,2200.0,0,0,1,0.0,0.0,3.35
542,0.0,68.0,3.0,4.0,3.0,3.0,2150.0,0,0,1,2.0,2.0,3.5
543,0.0,55.0,3.0,4.0,4.0,3.0,2500.0,0,0,0,0.0,2.0,4.8
544,0.0,56.0,3.0,3.0,4.0,0.0,1700.0,0,0,0,2.0,2.0,1.5
545,0.0,19.0,3.0,4.0,4.0,3.0,2350.0,0,0,1,0.0,2.0,2.78
546,0.0,16.0,4.0,4.0,4.0,3.0,2350.0,0,0,1,0.0,1.0,2.25
547,0.0,73.0,3.0,3.0,3.0,1.0,2000.0,0,0,0,0.0,0.0,2.55
548,0.0,86.0,4.0,4.0,3.0,0.0,3052.0,0,0,1,2.0,0.0,1.25
549,0.0,86.0,2.0,2.0,2.0,0.0,1100.0,0,0,0,2.0,0.0,0.85
550,0.0,2.0,4.0,5.0,4.0,1.0,5249.0,0,0,1,1.0,1.0,5.25
551,0.0,81.0,2.0,4.0,2.0,3.0,1223.0,0,0,1,2.0,2.0,1.3
552,0.0,95.0,3.0,2.0,2.0,1.0,1298.0,0,0,1,2.0,2.0,0.75
553,0.0,69.0,3.0,4.0,4.0,3.0,2490.0,0,0,0,2.0,0.0,3.65
554,0.0,93.0,4.0,4.0,4.0,0.0,2468.0,0,0,1,2.0,2.0,1.65
555,0.0,93.0,3.0,3.0,4.0,3.0,1700.0,0,0,1,2.0,0.0,1.25
556,0.0,93.0,4.0,4.0,4.0,0.0,2139.0,0,0,1,1.0,2.0,1.42
557,0.0,93.0,3.0,3.0,4.0,3.0,1500.0,0,0,1,2.0,1.0,1.27
558,0.0,93.0,4.0,4.0,4.0,3.0,1900.0,0,0,1,2.0,2.0,1.65
559,0.0,93.0,3.0,3.0,4.0,3.0,1600.0,0,0,1,2.0,2.0,1.24
560,0.0,52.0,3.0,3.0,4.0,0.0,2357.0,0,0,1,2.0,2.0,2.7
561,0.0,39.0,3.0,3.0,4.0,1.0,1983.0,0,0,0,1.0,0.0,1.98
562,0.0,18.0,2.0,2.0,3.0,3.0,1939.03,0,0,0,0.0,2.0,2.5
563,0.0,67.0,3.0,4.0,4.0,3.0,1833.0,0,0,2,0.0,1.0,2.29
564,0.0,69.0,3.0,3.0,3.0,3.0,2047.0,0,0,0,1.0,1.0,2.98
565,0.0,86.0,3.0,3.0,3.0,3.0,2165.0,0,0,1,1.0,2.0,1.35
566,0.0,58.0,3.0,3.0,4.0,2.0,1450.0,0,0,1,0.0,1.0,1.37
567,0.0,58.0,3.0,3.0,4.0,2.0,1800.0,0,0,1,0.0,2.0,1.55
568,0.0,29.0,3.0,4.0,4.0,2.0,4649.0,0,0,0,2.0,2.0,4.25
